Node_name	k	Bias	EF	UF	CF	EUF	ECF	UCF	EUCF	NCF	RoF	PMID	BF_as_integer	Chain	Chain_1	Chain_U
sFas	3	1	True	True	True	True	True	True	True	True	True	22102804	16	True	False	True
FasT	2	1	True	True	True	True	True	True	True	True	True	22102804	4	True	True	True
IL2RB	4	3	True	True	True	True	True	True	True	True	True	22102804	5376	False	False	False
SPHK1	2	1	True	True	True	True	True	True	True	True	True	22102804	4	True	True	True
TRADD	4	1	True	True	True	True	True	True	True	True	True	22102804	16384	False	True	True
IAP	3	1	True	True	True	True	True	True	True	True	True	22102804	64	False	True	True
PI3K	3	3	True	True	True	True	True	True	True	True	True	22102804	112	False	True	True
A20	2	1	True	True	True	True	True	True	True	True	True	22102804	4	True	True	True
RAS	4	3	True	True	True	True	True	True	True	True	True	22102804	28672	False	True	True
GAP	6	5	True	True	True	True	True	True	True	True	True	22102804	5764730668336545792	False	False	False
IL2RAT	4	3	True	True	True	True	True	True	True	True	True	22102804	1792	False	False	False
PLCG1	3	3	True	True	True	True	True	True	True	True	True	22102804	112	False	True	True
GRB2	3	3	True	True	True	True	True	True	True	True	True	22102804	112	False	True	True
JAK	7	15	True	True	True	True	True	True	True	True	True	22102804	56713727767337635567719542842932068352	False	True	True
IFNGT	4	7	True	True	True	True	True	True	True	True	True	22102804	32512	False	True	True
SMAD	2	1	True	True	True	True	True	True	True	True	True	22102804	4	True	True	True
P2	4	3	True	True	True	True	True	True	True	True	True	22102804	10752	False	True	True
Ceramide	3	1	True	True	True	True	True	True	True	True	True	22102804	32	False	True	True
RANTES	2	1	True	True	True	True	True	True	True	True	True	22102804	4	True	True	True
IL2RA	4	1	True	True	True	True	True	True	True	True	True	22102804	1024	False	False	False
Fas	4	1	True	True	True	True	True	True	True	True	True	22102804	512	False	False	False
GPCR	2	1	True	True	True	True	True	True	True	True	True	22102804	4	True	True	True
TPL2	4	5	True	True	True	True	True	True	True	True	True	22102804	14080	False	False	False
IL2RBT	3	1	True	True	True	True	True	True	True	True	True	22102804	16	True	False	True
P27	2	1	True	True	True	True	True	True	True	True	True	22102804	4	True	True	True
SOCS	4	1	True	True	True	True	True	True	True	True	True	22102804	16384	False	True	True
Cytoskeleton_signaling	2	1	True	True	True	True	True	True	True	True	True	22102804	4	True	True	True
MEK	2	1	True	True	True	True	True	True	True	True	True	22102804	4	True	True	True
Proliferation	3	1	True	True	True	True	True	True	True	True	True	22102804	64	False	True	True
GSK3a_b	3	7	True	True	True	True	True	True	True	True	True	24970389	127	False	True	True
CyclinD1	5	15	True	True	True	True	True	True	True	True	True	24970389	1288490188	False	True	True
p53	6	63	True	True	True	True	True	True	True	True	True	24970389	9223372036854775807	False	True	True
cJUN	2	1	True	True	True	True	True	True	True	True	True	24970389	2	True	True	True
ERBB2	5	3	True	True	True	True	True	True	True	True	True	24970389	536911872	False	True	True
AKT	5	15	True	True	True	True	True	True	True	True	True	24970389	715827882	False	True	True
PTEN	2	1	True	True	True	True	True	True	True	True	True	24970389	4	True	True	True
ERBB3	6	7	True	True	True	True	True	True	True	True	True	24970389	8070450536274460672	False	True	True
ERBB1	4	3	True	True	True	True	True	True	True	True	True	24970389	16576	False	True	True
p70S6K	5	3	True	True	True	True	True	True	True	True	True	24970389	134252544	False	True	True
PRAS	2	1	True	True	True	True	True	True	True	True	True	24970389	4	True	True	True
Nfkb	1	1	True	True	True	True	True	True	True	True	True	24970389	1	True	True	True
TSC2	4	1	True	True	True	True	True	True	True	True	True	24970389	16384	False	True	True
ERK1_2	2	3	True	True	True	True	True	True	True	True	True	24970389	7	False	True	True
RPS6	2	3	True	True	True	True	True	True	True	True	True	24970389	7	False	True	True
p38	2	3	True	True	True	True	True	True	True	True	True	24970389	7	False	True	True
RB	3	3	True	True	True	True	True	True	True	True	True	24970389	112	False	True	True
CyclinB1	4	7	True	True	True	True	True	True	True	True	True	24970389	10922	False	True	True
cRAF	4	7	True	True	True	True	True	True	True	True	True	24970389	10922	False	True	True
BAX	1	1	True	True	True	True	True	True	True	True	True	24970389	1	True	True	True
FoxO1_3a	2	1	True	True	True	True	True	True	True	True	True	24970389	4	True	True	True
MEK1_2	4	15	True	True	True	True	True	True	True	True	True	24970389	32767	False	True	True
ERBB2	6	7	True	True	True	True	True	True	True	True	True	24970389	8070450536274460672	False	True	True
ERBB1	5	7	True	True	True	True	True	True	True	True	True	24970389	143165576	False	True	True
ERBB3	4	3	True	True	True	True	True	True	True	True	True	24970389	2184	False	True	True
PDK1	5	31	True	True	True	True	True	True	True	True	True	24970389	2147483647	False	True	True
PLCg	5	31	True	True	True	True	True	True	True	True	True	24970389	2147483647	False	True	True
AKT	4	15	True	True	True	True	True	True	True	True	True	24970389	32767	False	True	True
mTOR	3	7	True	True	True	True	True	True	True	True	True	24970389	127	False	True	True
PKCa	2	3	True	True	True	True	True	True	True	True	True	24970389	7	False	True	True
p70S6K	4	15	True	True	True	True	True	True	True	True	True	24970389	32767	False	True	True
ERK1_2	4	15	True	True	True	True	True	True	True	True	True	24970389	32767	False	True	True
Psh	2	1	True	True	True	True	True	True	True	True	True	23868318	4	True	True	True
Viru_Fact	2	3	True	True	True	True	True	True	True	True	True	23868318	7	False	True	True
Sphinx	1	1	True	True	True	True	True	True	True	True	True	23868318	1	True	True	True
Grass	1	1	True	True	True	True	True	True	True	True	True	23868318	1	True	True	True
Spd	1	1	True	True	True	True	True	True	True	True	True	23868318	1	True	True	True
Ndl	1	1	True	True	True	True	True	True	True	True	True	23868318	1	True	True	True
SPE	5	31	True	True	True	True	True	True	True	True	True	23868318	2147483647	False	True	True
Spirit	1	1	True	True	True	True	True	True	True	True	True	23868318	1	True	True	True
Easter	2	1	True	True	True	True	True	True	True	True	True	23868318	1	True	False	True
PGRP_SD	1	1	True	True	True	True	True	True	True	True	True	23868318	1	True	True	True
DAP	1	1	True	True	True	True	True	True	True	True	True	23868318	1	True	True	True
Snk	1	1	True	True	True	True	True	True	True	True	True	23868318	1	True	True	True
Gd	1	1	True	True	True	True	True	True	True	True	True	23868318	1	True	True	True
Spz	1	1	True	True	True	True	True	True	True	True	True	23868318	1	True	True	True
ModSP	4	15	True	True	True	True	True	True	True	True	True	23868318	32767	False	True	True
GNBP3	1	1	True	True	True	True	True	True	True	True	True	23868318	1	True	True	True
PGRP_SA	1	1	True	True	True	True	True	True	True	True	True	23868318	1	True	True	True
GNBP1	1	1	True	True	True	True	True	True	True	True	True	23868318	1	True	True	True
Toll	1	1	True	True	True	True	True	True	True	True	True	23868318	1	True	True	True
Spz	1	1	True	True	True	True	True	True	True	True	True	23868318	2	True	True	True
Pelle	1	1	True	True	True	True	True	True	True	True	True	23868318	1	True	True	True
Tube	1	1	True	True	True	True	True	True	True	True	True	23868318	1	True	True	True
MyD88	1	1	True	True	True	True	True	True	True	True	True	23868318	1	True	True	True
Targets	2	3	True	True	True	True	True	True	True	True	True	23868318	7	False	True	True
Dif	1	1	True	True	True	True	True	True	True	True	True	23868318	2	True	True	True
Dorsal	1	1	True	True	True	True	True	True	True	True	True	23868318	2	True	True	True
Cactus	2	3	True	True	True	True	True	True	True	True	True	23868318	14	True	False	True
ATR	4	7	True	True	True	True	True	True	True	True	True	22267503	28912	False	True	True
ssDNARPA	6	5	True	True	True	True	True	True	True	True	True	22267503	538976416	False	False	False
CHKREC	7	57	True	True	True	True	True	True	True	True	True	22267503	329643350694937593913904043882583097344	False	True	True
FANCM	2	1	True	True	True	True	True	True	True	True	True	22267503	4	True	True	True
ATM	3	3	True	True	True	True	True	True	True	True	True	22267503	76	False	True	True
KU	4	1	True	True	True	True	True	True	True	True	True	22267503	2048	False	True	True
DSB	5	7	True	True	True	True	True	True	True	True	True	22267503	1086374080	False	True	True
MRN	6	3	True	True	True	True	True	True	True	True	True	22267503	11010048	False	False	False
FANCD2I	6	13	True	True	True	True	True	True	True	True	True	22267503	573988187802122	False	False	False
NHEJ	9	63	True	True	True	True	True	True	True	False	True	22267503	17734138034088512522664846322546523351109947206685361269127464277808903043561439011102532866236909348218848468618227318297111821489757224960	False	False	False
DNAPK	3	1	True	True	True	True	True	True	True	True	True	22267503	16	True	False	True
XPF	6	23	True	True	True	True	True	True	True	True	True	22267503	3544668469065756976	True	False	True
FANCJBRCA1	4	9	True	True	False	True	True	True	True	False	True	22267503	1911	False	False	False
PCNATLS	4	2	False	True	True	False	False	True	False	False	False	22267503	136	False	False	False
ADD	5	11	True	True	True	True	True	True	True	True	True	22267503	67947724	False	False	False
USP1	4	5	True	True	True	True	True	True	True	True	True	22267503	17484	False	False	False
FAN1	2	1	True	True	True	True	True	True	True	True	True	22267503	1	True	False	True
FAcore	4	3	True	True	True	True	True	True	True	True	True	22267503	1092	False	False	False
RAD51	3	1	True	True	True	True	True	True	True	True	True	22267503	16	True	False	True
FANCD1N	4	5	True	True	True	True	True	True	True	True	True	22267503	4181	False	False	False
ICL	2	1	True	True	True	True	True	True	True	True	True	22267503	4	True	True	True
CHK1	4	7	True	True	True	True	True	True	True	True	True	22267503	19660	False	True	True
H2AX	5	7	True	True	True	True	True	True	True	True	True	22267503	273698896	False	False	False
MUS81	1	1	True	True	True	True	True	True	True	True	True	22267503	1	True	True	True
HRR	5	1	True	True	True	True	True	True	True	True	True	22267503	256	True	False	True
BRCA1	5	7	True	True	True	True	True	True	True	True	True	22267503	71582788	False	False	False
CHK2	4	7	True	True	True	True	True	True	True	True	True	22267503	19660	False	True	True
p53	6	23	True	True	True	True	True	True	True	False	True	22267503	4919132337239510220	False	False	False
AKT1	8	15	True	True	True	True	True	True	True	True	True	26528548	667220327295957771496812955748565120	False	False	False
AKT2	7	7	True	True	True	True	True	True	True	True	True	26528548	36170086419038336	False	False	False
CDH1	6	1	True	True	True	True	True	True	True	True	True	26528548	9223372036854775808	False	True	True
CDH2	1	1	True	True	True	True	True	True	True	True	True	26528548	1	True	True	True
CTNNB1	8	1	True	True	True	True	True	True	True	True	True	26528548	57896044618658097711785492504343953926634992332820282019728792003956564819968	False	True	True
DKK1	2	3	True	True	True	True	True	True	True	True	True	26528548	7	False	True	True
ERK	5	15	True	True	True	True	True	True	True	True	True	26528548	715827882	False	True	True
GF	3	3	True	True	True	True	True	True	True	True	True	26528548	112	False	True	True
miR200	8	7	True	True	True	True	True	True	True	True	True	26528548	13479973336713870765757598744263302691024331148677648317163446992896	False	True	True
miR203	4	1	True	True	True	True	True	True	True	True	True	26528548	128	False	True	True
miR34	8	3	True	True	True	True	True	True	True	True	True	26528548	14190206168574736352084215388962260487284869143937695081993998633013346304	False	False	False
NICD	6	1	True	True	True	True	True	True	True	True	True	26528548	4611686018427387904	False	True	True
p21	8	61	True	True	True	True	True	True	True	True	True	26528548	3859736307910539844313815299262923213020963593790383028199054440982536292488	False	False	False
p53	8	15	True	True	True	True	True	True	True	True	True	26528548	883437012568216948375455748902784068461661590490887037761940825573457920	False	True	True
p63	6	1	True	True	True	True	True	True	True	True	True	26528548	2147483648	False	True	True
p73	5	1	True	True	True	True	True	True	True	True	True	26528548	32768	False	True	True
SMAD	3	1	True	True	True	True	True	True	True	True	True	26528548	8	False	True	True
SNAI1	6	3	True	True	True	True	True	True	True	True	True	26528548	140739635871744	False	True	True
SNAI2	6	7	True	True	True	True	True	True	True	True	True	26528548	36170086419038336	False	True	True
TGFbeta	3	3	True	True	True	True	True	True	True	True	True	26528548	42	False	True	True
TWIST1	3	7	True	True	True	True	True	True	True	True	True	26528548	127	False	True	True
VIM	2	3	True	True	True	True	True	True	True	True	True	26528548	7	False	True	True
ZEB1	6	29	True	True	True	True	True	True	True	True	True	26528548	3074316605982419626	False	False	False
ZEB2	6	13	True	True	True	True	True	True	True	True	True	26528548	578721934616332424	False	False	False
CellCycleArrest	6	31	True	True	True	True	True	True	True	True	True	26528548	3074457345618258602	False	True	True
Apoptosis	8	31	True	True	True	True	True	True	True	True	True	26528548	227043312230031755732492127468015505594647028756157968704818792172378685568	False	True	True
EMT	2	1	True	True	True	True	True	True	True	True	True	26528548	2	True	True	True
Invasion	3	5	True	True	True	True	True	True	True	True	True	26528548	87	False	False	False
Migration	8	1	True	True	True	True	True	True	True	True	True	26528548	33554432	False	False	False
Metastasis	1	1	True	True	True	True	True	True	True	True	True	26528548	1	True	True	True
CycA	6	9	True	True	True	True	True	True	True	False	True	16873462	922121403912683520	False	False	False
E2F	4	3	True	True	True	True	True	True	True	True	True	16873462	40992	False	True	True
Cdc20	1	1	True	True	True	True	True	True	True	True	True	16873462	1	True	True	True
Cdh1	4	11	True	True	True	True	True	True	True	True	True	16873462	50431	False	True	True
UbcH10	5	23	True	True	True	True	True	True	True	True	True	16873462	4279631701	False	False	False
Rb	5	5	True	True	True	True	True	True	True	True	True	16873462	3489681408	False	True	True
CycB	2	1	True	True	True	True	True	True	True	True	True	16873462	8	False	True	True
p27	5	4	True	True	True	True	True	True	True	False	False	16873462	3489677312	False	False	False
CycE	2	1	True	True	True	True	True	True	True	True	True	16873462	2	True	True	True
CycD	1	1	True	True	True	True	True	True	True	True	True	16873462	1	True	True	True
Dopamine_Receptor_2	1	1	True	True	True	True	True	True	True	True	True	17010384	1	True	True	True
Dopamine	2	1	True	True	True	True	True	True	True	True	True	17010384	4	True	True	True
Adenylate_cyclase	2	1	True	True	True	True	True	True	True	True	True	17010384	2	True	True	True
Dopamine_Receptor_1	1	1	True	True	True	True	True	True	True	True	True	17010384	1	True	True	True
COMT	1	1	True	True	True	True	True	True	True	True	True	17010384	1	True	True	True
Exocytosis	1	1	True	True	True	True	True	True	True	True	True	17010384	1	True	True	True
Packaging_Proteins	1	1	True	True	True	True	True	True	True	True	True	17010384	1	True	True	True
DARPP32	2	1	True	True	True	True	True	True	True	True	True	17010384	4	True	True	True
Protein_Kinase_A	1	1	True	True	True	True	True	True	True	True	True	17010384	1	True	True	True
Calcineurin	1	1	True	True	True	True	True	True	True	True	True	17010384	1	True	True	True
Tryosine_hydroxylase	1	1	True	True	True	True	True	True	True	True	True	17010384	1	True	True	True
Glutamate	1	1	True	True	True	True	True	True	True	True	True	17010384	1	True	True	True
Phospholipase_C	1	1	True	True	True	True	True	True	True	True	True	17010384	1	True	True	True
Calcium	2	3	True	True	True	True	True	True	True	True	True	17010384	7	False	True	True
Glutamate_Receptor	3	1	True	True	True	True	True	True	True	True	True	17010384	2	True	False	True
Protein_Phosphatase_1	1	1	True	True	True	True	True	True	True	True	True	17010384	2	True	True	True
IL4	2	1	True	True	True	True	True	True	True	True	True	16542429	2	True	True	True
GATA3	3	3	True	True	True	True	True	True	True	True	True	16542429	42	False	True	True
